Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Canada,CAN,"Population, total",SP.POP.TOTL,17909356.0,18271000.0,18614000.0,18964000.0,19325000.0,19678000.0,20048000.0,20412000.0,20744000.0,21028000.0,21324000.0,21962032.0,22218463.0,22491777.0,22807969.0,23143275.0,23449808.0,23725843.0,23963203.0,24201544.0,24515667.0,24819915.0,25116942.0,25366451.0,25607053.0,25842116.0,26100278.0,26446601.0,26791747.0,27276781.0,27691138,28037420,28371264,28684764,29000663,29302311,29610218,29905948,30155173,30401286,30685730,31020902,31360079,31644028,31940655,32243753,32571174,32889025,33247118,33628895,34004889,34339328,34714222,35082954,35437435,35702908,36109487,36545236,37065084,37601230,38007166,38226498,38929902
Switzerland,CHE,"Population, total",SP.POP.TOTL,5327827.0,5434294.0,5573815.0,5694247.0,5789228.0,5856472.0,5918002.0,5991785.0,6067714.0,6136387.0,6180877.0,6213399.0,6260956.0,6307347.0,6341405.0,6338632.0,6302504.0,6281174.0,6281738.0,6294365.0,6319408.0,6354074.0,6391309.0,6418773.0,6441865.0,6470365.0,6504124.0,6545106.0,6593386.0,6646912.0,6715519,6799978,6875364,6938265,6993795,7040687,7071850,7088906,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167,8704546,8775760
Channel Islands,CHI,"Population, total",SP.POP.TOTL,109186.0,110225.0,111281.0,112410.0,113596.0,114832.0,116116.0,117430.0,118707.0,119884.0,121003.0,122162.0,123348.0,124465.0,125486.0,126393.0,127052.0,127425.0,127667.0,127850.0,127984.0,128510.0,129614.0,130881.0,132154.0,133450.0,134808.0,136264.0,137765.0,139228.0,140601,141557,142011,142291,142466,142559,142898,143549,144211,144811,145306,146044,147167,148341,149538,150763,151985,153225,154475,155721,156933,157819,158621,159794,160912,162190,163721,165215,167259,169410,171113,172683,174079
Chile,CHL,"Population, total",SP.POP.TOTL,8141820.0,8313535.0,8486120.0,8656006.0,8825046.0,8994936.0,9161649.0,9326268.0,9491502.0,9656299.0,9820481.0,9984378.0,10145765.0,10307842.0,10472743.0,10639531.0,10804869.0,10969861.0,11137748.0,11304331.0,11469828.0,11637613.0,11807408.0,11976513.0,12147758.0,12326396.0,12514502.0,12712784.0,12918389.0,13128619.0,13342868,13561945,13782297,13998386,14210674,14416796,14615483,14809289,14996742,15176410,15351799,15523978,15693790,15859112,16017966,16175311,16334575,16495538,16661462,16833447,17004162,17173573,17341771,17509925,17687108,17870124,18083879,18368577,18701450,19039485,19300315,19493184,19603733
China,CHN,"Population, total",SP.POP.TOTL,667070000.0,660330000.0,665770000.0,682335000.0,698355000.0,715185000.0,735400000.0,754550000.0,774510000.0,796025000.0,818315000.0,841105000.0,862030000.0,881940000.0,900350000.0,916395000.0,930685000.0,943455000.0,956165000.0,969005000.0,981235000.0,993885000.0,1008630000.0,1023310000.0,1036825000.0,1051040000.0,1066790000.0,1084035000.0,1101630000.0,1118650000.0,1135185000,1150780000,1164970000,1178440000,1191835000,1204855000,1217550000,1230075000,1241935000,1252735000,1262645000,1271850000,1280400000,1288400000,1296075000,1303720000,1311020000,1317885000,1324655000,1331260000,1337705000,1345035000,1354190000,1363240000,1371860000,1379860000,1387790000,1396215000,1402760000,1407745000,1411100000,1412360000,1412175000
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,3708661.0,3848336.0,3998287.0,4156453.0,4321368.0,4492890.0,4671196.0,4856689.0,5050106.0,5255149.0,5477086.0,5718867.0,5979984.0,6257373.0,6548923.0,6853981.0,7142690.0,7415900.0,7700816.0,7996368.0,8303810.0,8621621.0,8948119.0,9282050.0,9621405.0,9964075.0,10309440.0,10663498.0,11043193.0,11462943.0,11910540,12369269,12838314,13316448,13802285,14299727,14810946,15335453,15858990,16345894,16799670,17245468,17683897,18116451,18544903,18970215,19394057,19817700,20244449,20677762,21120042,21562914,22010712,22469268,22995555,23596741,24213622,24848016,25493988,26147551,26811790,27478249,28160542
Cameroon,CMR,"Population, total",SP.POP.TOTL,5117608.0,5200355.0,5303841.0,5427511.0,5556209.0,5690086.0,5829580.0,5975087.0,6127193.0,6286232.0,6452787.0,6627350.0,6809468.0,6998688.0,7194697.0,7397417.0,7598028.0,7796825.0,8013279.0,8243377.0,8519891.0,8829048.0,9046986.0,9240672.0,9508570.0,9804254.0,10112712.0,10433905.0,10759573.0,11089222.0,11430520,11777719,12128604,12486773,12848862,13211647,13575324,13941181,14314599,14698973,15091594,15493253,15914033,16354326,16809407,17275171,17751333,18251866,18777081,19319274,19878036,20448873,21032684,21632850,22299585,23012646,23711630,24393181,25076747,25782341,26491087,27198628,27914536
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,15276558.0,15673284.0,16086084.0,16517995.0,16965855.0,17438254.0,17941738.0,18472105.0,19022799.0,19583123.0,20151733.0,20712952.0,21273409.0,21853906.0,22448415.0,23052715.0,23655016.0,24256464.0,25015244.0,25902760.0,26708686.0,27457783.0,28219219.0,29005175.0,29879852.0,30800051.0,31725132.0,32712574.0,33750052.0,34825891.0,35987541,37194812,38332302,39580844,41511985,43285791,44118709,44822198,45895524,47227238,48616317,50106657,51662071,53205639,54815607,56550247,58381630,60289422,62249724,64270232,66391257,68654269,70997870,73460021,76035588,78656904,81430977,84283273,87087355,89906890,92853164,95894118,99010212
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,1055693.0,1083431.0,1112348.0,1142600.0,1174269.0,1207412.0,1242116.0,1278312.0,1316130.0,1355699.0,1396989.0,1440159.0,1485274.0,1532069.0,1580280.0,1624935.0,1665418.0,1706181.0,1747207.0,1788218.0,1829256.0,1870540.0,1911634.0,1951851.0,2001739.0,2062555.0,2124863.0,2188654.0,2253336.0,2319177.0,2385435,2452675,2520958,2594168,2669220,2742309,2816595,2875037,2937166,3016659,3134030,3254101,3331158,3424653,3543012,3672839,3813323,3956329,4089602,4257230,4437884,4584216,4713257,4828066,4944861,5064386,5186824,5312340,5441062,5570733,5702174,5835806,5970424
Colombia,COL,"Population, total",SP.POP.TOTL,15687688.0,16182414.0,16691282.0,17210956.0,17739754.0,18275814.0,18811407.0,19343961.0,19872503.0,20392264.0,20905254.0,21405413.0,21898055.0,22396318.0,22897871.0,23403731.0,23913002.0,24443926.0,25003608.0,25579323.0,26176195.0,26785982.0,27405194.0,28042329.0,28689032.0,29326260.0,29960101.0,30603048.0,31256727.0,31923117.0,32601393,33272628,33939039,34614735,35295461,35970101,36632573,37291946,37944414,38585033,39215135,39837875,40454050,41057687,41648268,42220940,42772910,43306582,43815313,44313917,44816108,45308899,45782417,46237930,46677947,47119728,47625955,48351671,49276961,50187406,50930662,51516562,51874024
Comoros,COM,"Population, total",SP.POP.TOTL,194852.0,198617.0,202527.0,206546.0,210665.0,214939.0,219369.0,224321.0,229971.0,236002.0,242351.0,249066.0,256187.0,263728.0,271719.0,280036.0,288810.0,298152.0,307938.0,318123.0,328328.0,337986.0,347053.0,356137.0,365664.0,375650.0,386068.0,396887.0,408070.0,419584.0,431119,442277,452990,463318,473478,483760,494288,505033,515959,526443,536758,547741,559047,570130,581154,592683,604658,616899,629470,642493,656024,670071,684553,699393,714612,730216,746232,761664,776313,790986,806166,821625,836774
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,209849.0,214788.0,221484.0,228814.0,236362.0,244156.0,252238.0,260648.0,269408.0,278524.0,287262.0,293505.0,296818.0,299191.0,301682.0,304375.0,307015.0,309389.0,311685.0,313995.0,317234.0,321634.0,326319.0,330971.0,335473.0,339874.0,344271.0,348718.0,353233.0,358150.0,364563,372721,381947,391749,401655,411382,421007,430654,440214,449627,458251,465958,473231,480089,486583,492827,498884,504733,510336,515638,521212,527521,533864,539940,546076,552166,558394,564954,571202,577030,582640,587925,593149
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1346302.0,1396138.0,1447037.0,1498647.0,1550661.0,1602736.0,1654619.0,1706062.0,1756333.0,1805968.0,1855697.0,1905486.0,1955547.0,2006247.0,2058235.0,2111850.0,2167544.0,2225630.0,2286210.0,2349258.0,2414303.0,2481334.0,2550780.0,2622532.0,2696200.0,2771463.0,2847849.0,2924595.0,3001461.0,3079001.0,3158253,3239414,3321939,3405372,3489152,3572856,3656234,3739421,3821421,3901430,3979193,4053222,4122623,4188610,4252800,4315887,4378172,4440019,4501921,4563127,4622252,4679926,4736593,4791535,4844288,4895242,4945205,4993842,5040734,5084532,5123105,5153957,5180829
Cuba,CUB,"Population, total",SP.POP.TOTL,7267395.0,7418518.0,7574265.0,7736352.0,7902286.0,8067651.0,8230450.0,8390962.0,8550286.0,8709654.0,8869636.0,9025709.0,9169289.0,9297924.0,9413105.0,9514305.0,9600862.0,9672546.0,9729986.0,9774711.0,9809107.0,9848560.0,9908874.0,9984591.0,10065539.0,10149044.0,10235480.0,10326910.0,10425433.0,10527187.0,10626680,10713812,10783748,10840934,10887207,10926703,10963031,10998129,11033758,11070094,11105791,11139127,11170051,11199217,11225294,11246114,11260630,11269887,11276609,11283185,11290417,11298710,11309290,11321579,11332026,11339894,11342012,11336405,11328244,11316697,11300698,11256372,11212191
Curacao,CUW,"Population, total",SP.POP.TOTL,124826.0,126125.0,128414.0,130860.0,133148.0,135266.0,136682.0,138140.0,140298.0,142581.0,144739.0,147389.0,147710.0,146912.0,148351.0,149129.0,149399.0,149459.0,148341.0,147851.0,148041.0,148629.0,150101.0,151159.0,151940.0,152711.0,152662.0,151456.0,149254.0,146937.0,145400,144403,143912,144299,144630,145139,146306,146956,144472,139428,133860,129047,129205,131897,134192,137658,141239,144056,145880,146833,148703,150831,152088,153822,155909,157980,159664,160175,159336,157441,154947,152369,149996
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,8473.0,8626.0,8799.0,8985.0,9172.0,9366.0,9566.0,9771.0,9981.0,10181.0,10533.0,11117.0,11778.0,12443.0,13118.0,13791.0,14456.0,15116.0,15746.0,16378.0,17100.0,17904.0,18729.0,19572.0,20433.0,21313.0,22195.0,23075.0,23956.0,24888.0,26027,27340,28677,30038,31418,32802,34194,35579,36947,38295,39658,41054,42456,43862,45286,46727,48177,49647,51123,52602,54074,55492,56860,58212,59559,60911,62255,63581,64884,66134,67311,68136,68706
Cyprus,CYP,"Population, total",SP.POP.TOTL,585725.0,594771.0,601095.0,607072.0,612338.0,617345.0,622566.0,627695.0,632452.0,636821.0,640804.0,644413.0,647620.0,650705.0,648585.0,644982.0,648868.0,656414.0,663975.0,671611.0,679327.0,687170.0,696227.0,707477.0,719678.0,731664.0,743446.0,755021.0,766412.0,777592.0,788500,799061,810431,825986,844444,862418,880058,897471,914660,931600,948237,964830,982194,1000350,1018684,1037062,1055438,1073873,1092390,1110974,1129686,1145086,1156556,1166968,1176995,1187280,1197881,1208523,1218831,1228836,1237537,1244188,1251488
Czechia,CZE,"Population, total",SP.POP.TOTL,9602006.0,9586651.0,9624660.0,9670685.0,9727804.0,9779358.0,9821040.0,9852899.0,9876346.0,9896580.0,9858071.0,9826815.0,9867632.0,9922266.0,9988459.0,10058620.0,10125939.0,10186755.0,10242098.0,10292341.0,10304193.0,10300591.0,10314826.0,10323856.0,10330213.0,10337118.0,10342227.0,10347318.0,10355276.0,10361068.0,10333355,10308578,10319123,10329855,10333587,10327253,10315241,10304131,10294373,10283860,10255063,10216605,10196916,10193998,10197101,10211216,10238905,10298828,10384603,10443936,10474410,10496088,10510785,10514272,10525347,10546059,10566332,10594438,10629928,10671870,10697858,10505772,10672118
Germany,DEU,"Population, total",SP.POP.TOTL,72814900.0,73377632.0,74025784.0,74714353.0,75318337.0,75963695.0,76600311.0,76951336.0,77294314.0,77909682.0,78169289.0,78312842.0,78688452.0,78936666.0,78967433.0,78673554.0,78336950.0,78159814.0,78091820.0,78126350.0,78288576.0,78407907.0,78333366.0,78128282.0,77858685.0,77684873.0,77720436.0,77839920.0,78144619.0,78751283.0,79433029,80013896,80624598,81156363,81438348,81678051,81914831,82034771,82047195,82100243,82211508,82349925,82488495,82534176,82516260,82469422,82376451,82266372,82110097,81902307,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82905782,83092962,83160871,83196078,83797985
Djibouti,DJI,"Population, total",SP.POP.TOTL,85940.0,89270.0,93122.0,97670.0,102945.0,108772.0,114874.0,121168.0,127668.0,135390.0,144379.0,154225.0,165234.0,177327.0,191389.0,208582.0,229304.0,253083.0,278425.0,302856.0,324121.0,341316.0,355110.0,367726.0,382156.0,400709.0,424286.0,452272.0,482337.0,521104.0,577173,628521,623197,611231,623477,629619,644649,667786,694920,719371,742033,765490,789129,806411,818373,830861,846947,865196,882886,901103,919199,936811,954297,971753,989087,1006259,1023261,1040233,1057198,1073994,1090156,1105557,1120849
Dominica,DMA,"Population, total",SP.POP.TOTL,59379.0,60395.0,61224.0,62031.0,62843.0,63744.0,64728.0,65760.0,66865.0,68007.0,68895.0,69430.0,69870.0,70334.0,70822.0,71300.0,71748.0,72142.0,72478.0,72768.0,72978.0,72932.0,72626.0,72269.0,71936.0,71596.0,71215.0,70808.0,70397.0,69975.0,69481,69141,69112,69169,69198,69201,69166,69081,68938,68698,68346,68153,68262,68442,68574,68674,68742,68775,68782,68787,68755,68742,68888,68819,69371,70007,70075,70403,70823,71428,71995,72412,72737
Denmark,DNK,"Population, total",SP.POP.TOTL,4579603.0,4611687.0,4647727.0,4684483.0,4722072.0,4759012.0,4797381.0,4835354.0,4864883.0,4891860.0,4928757.0,4963126.0,4991596.0,5021861.0,5045297.0,5059862.0,5072596.0,5088419.0,5104248.0,5116801.0,5123027.0,5121572.0,5117810.0,5114297.0,5111619.0,5113691.0,5120534.0,5127024.0,5129516.0,5132594.0,5140939,5154298,5171370,5188628,5206180,5233373,5263074,5284991,5304219,5321799,5339616,5358783,5375931,5390574,5404523,5419432,5437272,5461438,5493621,5523095,5547683,5570572,5591572,5614932,5643475,5683483,5728010,5764980,5793636,5814422,5831404,5856733,5903037
Dominican Republic,DOM,"Population, total",SP.POP.TOTL,3298021.0,3408415.0,3521164.0,3635798.0,3752313.0,3868712.0,3987090.0,4108916.0,4230877.0,4352954.0,4475871.0,4599841.0,4724801.0,4851183.0,4978582.0,5106453.0,5235318.0,5365074.0,5495443.0,5625864.0,5755800.0,5885244.0,6014979.0,6147213.0,6282104.0,6417798.0,6554325.0,6692720.0,6834207.0,6980033.0,7129004,7278402,7427340,7576074,7723934,7869753,8012314,8150076,8282126,8411374,8540791,8669040,8795101,8919852,9043127,9164768,9284168,9402206,9522948,9648061,9775755,9903737,10030882,10157051,10282115,10405832,10527592,10647244,10765531,10881882,10999664,11117873,11228821
Algeria,DZA,"Population, total",SP.POP.TOTL,11394307.0,11598608.0,11778260.0,11969451.0,12179099.0,12381256.0,12613389.0,12897115.0,13190975.0,13491016.0,13795915.0,14110271.0,14439748.0,14786469.0,15153602.0,15724692.0,16500516.0,17134192.0,17632645.0,18166981.0,18739378.0,19351357.0,20000096.0,20682111.0,21393530.0,22132905.0,22882553.0,23586101.0,24243018.0,24889507.0,25518074,26133905,26748303,27354327,27937006,28478022,28984634,29476031,29924668,30346083,30774621,31200985,31624696,32055883,32510186,32956690,33435080,33983827,34569592,35196037,35856344,36543541,37260563,38000626,38760168,39543154,40339329,41136546,41927007,42705368,43451666,44177969,44903225
Ecuador,ECU,"Population, total",SP.POP.TOTL,4618158.0,4751507.0,4890425.0,5034334.0,5183283.0,5337351.0,5495761.0,5658446.0,5825663.0,5997037.0,6172215.0,6350944.0,6533630.0,6720443.0,6911123.0,7105786.0,7304349.0,7506665.0,7712718.0,7922490.0,8135845.0,8352602.0,8572607.0,8795873.0,9022979.0,9254311.0,9490096.0,9729376.0,9969788.0,10210185.0,10449837,10686279,10914222,11132829,11347652,11561683,11775221,11987838,12199693,12412046,12626507,12845521,13070609,13301184,13534593,13770012,14009061,14251835,14496797,14742766,14989585,15237728,15483883,15722989,15957994,16195902,16439585,16696944,17015672,17343740,17588595,17797737,18001000
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,27034499.0,27747867.0,28485022.0,29245936.0,30026648.0,30818469.0,31613132.0,32408414.0,33204629.0,33995955.0,34781986.0,35555969.0,36330768.0,37120776.0,37930374.0,38775584.0,39649050.0,40577356.0,41576636.0,42632458.0,43748556.0,44899573.0,46088647.0,47353665.0,48676443.0,50035843.0,51424313.0,52841319.0,54298446.0,55765843.0,57214630,58611032,59989142,61382200,62775847,64166908,65565195,66993728,68446011,69907887,71371371,72854261,74393759,75963322,77522427,79075310,80629670,82218755,83844783,85501064,87252413,89200054,91240376,93377890,95592324,97723799,99784030,101789386,103740765,105618671,107465134,109262178,110990103
Eritrea,ERI,"Population, total",SP.POP.TOTL,993568.0,1016932.0,1041552.0,1067295.0,1094042.0,1121739.0,1150264.0,1179554.0,1209602.0,1240562.0,1272748.0,1306234.0,1340838.0,1376516.0,1413220.0,1450867.0,1489656.0,1529802.0,1571193.0,1613829.0,1657982.0,1703789.0,1751045.0,1799814.0,1849594.0,1899243.0,1949611.0,2000355.0,2051546.0,2102131.0,2149960,2039220,1921153,1981419,2042500,2157220,2264073,2291561,2322753,2356477,2392880,2461927,2547424,2653390,2763140,2831732,2880093,2926168,3005779,3083888,3147727,3207570,3252596,3296367,3323425,3340006,3365287,3396933,3445374,3498818,3555868,3620312,3684032
Spain,ESP,"Population, total",SP.POP.TOTL,30455000.0,30739250.0,31023366.0,31296651.0,31609195.0,31954292.0,32283194.0,32682947.0,33113134.0,33441054.0,33814531.0,34224490.0,34604469.0,34988947.0,35373335.0,35757900.0,36137812.0,36511638.0,36864898.0,37191330.0,37491165.0,37758631.0,37986012.0,38171525.0,38330364.0,38469512.0,38584624.0,38684815.0,38766939.0,38827764.0,38867322,38966376,39157685,39361262,39549108,39724050,39889852,40057389,40223509,40386875,40567864,40850412,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46620045,46480882,46444832,46484062,46593236,46797754,47134837,47365655,47415794,47778340
Estonia,EST,"Population, total",SP.POP.TOTL,1211537.0,1225077.0,1241623.0,1258857.0,1277086.0,1294566.0,1308597.0,1318946.0,1331214.0,1345249.0,1360076.0,1376955.0,1392518.0,1405951.0,1418169.0,1429352.0,1439576.0,1450211.0,1460188.0,1468333.0,1477219.0,1487666.0,1498414.0,1508745.0,1518617.0,1528781.0,1540190.0,1552221.0,1561900.0,1568131.0,1569174,1561314,1533091,1494128,1462514,1436634,1415594,1399535,1386156,1390244,1396985,1388115,1379350,1370720,1362550,1354775,1346810,1340680,1337090,1334515,1331475,1327439,1322696,1317997,1314545,1315407,1315790,1317384,1321977,1326898,1329522,1330932,1348840
Ethiopia,ETH,"Population, total",SP.POP.TOTL,21739710.0,22281675.0,22852158.0,23448979.0,24073696.0,24727506.0,25377645.0,26051596.0,26778653.0,27530388.0,28308246.0,29099594.0,29891328.0,30694316.0,31488613.0,32252783.0,33062216.0,33695018.0,34259065.0,34758823.0,34945469.0,35818844.0,37213393.0,38235187.0,39202890.0,40285965.0,41455309.0,42851957.0,44511537.0,46195954.0,47878073,49937430,52011554,53791672,55620211,57476536,59347649,61233480,63136493,65077579,67031867,69018932,71073215,73168838,75301026,77469940,79691050,81996185,84357105,86755585,89237791,91817929,94451280,97084366,99746766,102471895,105293228,108197950,111129438,114120594,117190911,120283026,123379924
Finland,FIN,"Population, total",SP.POP.TOTL,4429634.0,4461005.0,4491443.0,4523309.0,4548543.0,4563732.0,4580869.0,4605744.0,4626469.0,4623785.0,4606307.0,4612124.0,4639657.0,4666081.0,4690574.0,4711440.0,4725664.0,4738902.0,4752528.0,4764690.0,4779535.0,4799964.0,4826933.0,4855787.0,4881803.0,4902206.0,4918154.0,4932123.0,4946481.0,4964371.0,4986431,5013740,5041992,5066447,5088333,5107790,5124573,5139835,5153498,5165474,5176209,5188008,5200598,5213014,5228172,5246096,5266268,5288720,5313399,5338871,5363352,5388272,5413971,5438972,5461512,5479531,5495303,5508214,5515525,5521606,5529543,5541017,5556106
Fiji,FJI,"Population, total",SP.POP.TOTL,401841.0,414534.0,427695.0,441385.0,455214.0,469010.0,482358.0,494632.0,505979.0,516952.0,527634.0,538000.0,547918.0,557244.0,566296.0,575804.0,586607.0,599289.0,613611.0,628859.0,644582.0,660630.0,676967.0,693593.0,710561.0,727461.0,742658.0,754778.0,764370.0,772704.0,780430,784832,786859,789198,790803,792246,796538,804572,813947,823422,832509,841320,849891,858306,866694,874923,883083,890648,896731,901383,905169,908355,911059,913453,915560,917200,918371,919019,918996,918465,920422,924610,929766
France,FRA,"Population, total",SP.POP.TOTL,46649927.0,47161641.0,47679792.0,48189939.0,48733997.0,49282756.0,49817041.0,50334012.0,50817020.0,51272683.0,51724116.0,52185222.0,52637888.0,53053660.0,53415250.0,53715733.0,53966558.0,54221988.0,54486195.0,54753575.0,55052582.0,55371044.0,55694106.0,55992656.0,56275701.0,56569195.0,56865193.0,57168409.0,57472651.0,57766282.0,58044701,58557577,58849943,59106166,59327585,59543659,59756533,59969944,60192790,60504420,60921384,61367388,61816234,62256970,62716306,63188395,63628261,64021737,64379696,64710879,65030575,65345233,65662240,66002289,66312067,66548272,66724104,66918020,67158348,67388001,67571107,67764304,67971311
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,34154.0,34572.0,34963.0,35385.0,35841.0,36346.0,36825.0,37234.0,37630.0,38011.0,38416.0,38861.0,39304.0,39746.0,40189.0,40626.0,41054.0,41481.0,41965.0,42506.0,43054.0,43613.0,44164.0,44669.0,45135.0,45575.0,46011.0,46477.0,46959.0,47490.0,47479,46810,46005,45096,44131,43805,44138,44495,44865,45203,45660,46245,46813,47392,47989,48291,48313,48361,48411,48429,48410,48386,48392,48418,48465,48816,49500,50230,50955,51681,52415,52889,53090
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,42986.0,44563.0,46200.0,47758.0,49231.0,50759.0,52346.0,53940.0,55553.0,57236.0,58989.0,60673.0,62265.0,63889.0,65552.0,67121.0,68602.0,70144.0,71983.0,74114.0,76299.0,78531.0,80816.0,83153.0,85543.0,87966.0,90397.0,92845.0,94987.0,96796.0,98603,100427,102893,106030,108844,110328,110785,111133,111406,111539,111709,111948,111992,111805,111438,110940,110301,109532,108704,107868,107588,107887,108232,108609,109024,109462,109925,110430,110929,111379,112106,113131,114164
Gabon,GAB,"Population, total",SP.POP.TOTL,513340.0,519329.0,525754.0,532592.0,539830.0,547535.0,555748.0,564436.0,573611.0,584628.0,597192.0,609693.0,622289.0,635288.0,648922.0,663340.0,678660.0,694931.0,712135.0,730188.0,749078.0,768904.0,789585.0,811098.0,833417.0,856482.0,880340.0,905016.0,930464.0,956509.0,983028,1009995,1037446,1065390,1093611,1121964,1150601,1179806,1209832,1240764,1272935,1306590,1341696,1378398,1417110,1458353,1502534,1549774,1599978,1653542,1711105,1772500,1836705,1902226,1966855,2028517,2086206,2140215,2192012,2242785,2292573,2341179,2388992
United Kingdom,GBR,"Population, total",SP.POP.TOTL,52400000.0,52800000.0,53250000.0,53650000.0,54000000.0,54348050.0,54648500.0,54943600.0,55211700.0,55441750.0,55663250.0,55896223.0,56086065.0,56194527.0,56229974.0,56225800.0,56211968.0,56193492.0,56196504.0,56246951.0,56314216.0,56333829.0,56313641.0,56332848.0,56422072.0,56550268.0,56681396.0,56802050.0,56928327.0,57076711.0,57247586,57424897,57580402,57718614,57865745,58019030,58166950,58316954,58487141,58682466,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258810,63700215,64128273,64602298,65116219,65611593,66058859,66460344,66836327,67081234,67026292,66971395
Georgia,GEO,"Population, total",SP.POP.TOTL,3645600.0,3703600.0,3760300.0,3816100.0,3870300.0,3921600.0,3966700.0,4005800.0,4042300.0,4080300.0,4119900.0,4163000.0,4205300.0,4242500.0,4279500.0,4311200.0,4342400.0,4372100.0,4397700.0,4430200.0,4467700.0,4504500.0,4542800.0,4582900.0,4622200.0,4662900.0,4704500.0,4743500.0,4790700.0,4803300.0,4802000,4835900,4873500,4911100,4836076,4657722,4491699,4349913,4243607,4157192,4077131,4014373,3978515,3951736,3927340,3902469,3880347,3860158,3848449,3814419,3786695,3756441,3728874,3717668,3719414,3725276,3727505,3728004,3726549,3720161,3722716,3708610,3712502
Ghana,GHA,"Population, total",SP.POP.TOTL,6911510.0,7109029.0,7281192.0,7458243.0,7640196.0,7827726.0,8019658.0,8216086.0,8418152.0,8629855.0,8861895.0,9108878.0,9365952.0,9637197.0,9918979.0,10209848.0,10509006.0,10825496.0,11163230.0,11515675.0,11865246.0,12212960.0,12584976.0,12984131.0,13342487.0,13651443.0,13971682.0,14310790.0,14671677.0,15052447.0,15446982,15843471,16241548,16643633,17040854,17438874,17844010,18268040,18714708,19176791,19665502,20195577,20758326,21329514,21906444,22496951,23098586,23708320,24326087,24950762,25574719,26205941,26858762,27525597,28196358,28870939,29554303,30222262,30870641,31522290,32180401,32833031,33475870
Gibraltar,GIB,"Population, total",SP.POP.TOTL,21822.0,21907.0,22249.0,22796.0,23347.0,23910.0,24477.0,25047.0,25610.0,26162.0,26685.0,27069.0,27323.0,27558.0,27779.0,27973.0,28162.0,28337.0,28485.0,28618.0,28734.0,28819.0,28863.0,28855.0,28788.0,28674.0,28506.0,28272.0,28000.0,27688.0,27317,26988,26945,27118,27282,27412,27491,27564,27636,27695,27741,27721,27892,28301,28716,29155,29587,29996,30398,30819,31262,31701,32160,32411,32452,32520,32565,32602,32648,32685,32709,32669,32649
Guinea,GIN,"Population, total",SP.POP.TOTL,3516814.0,3578631.0,3642324.0,3707945.0,3775510.0,3845074.0,3916780.0,3990760.0,4067333.0,4145194.0,4222374.0,4298087.0,4372212.0,4445207.0,4517073.0,4588006.0,4658743.0,4730375.0,4804926.0,4885199.0,4972609.0,5067427.0,5170731.0,5282274.0,5402084.0,5531661.0,5671380.0,5820774.0,5977175.0,6136166.0,6354145,6615734,6832195,7046097,7262112,7468347,7683115,7842806,7992545,8174897,8336967,8445717,8577790,8772254,8961039,9140114,9330625,9547082,9779785,10021323,10270728,10527712,10788692,11055430,11333365,11625998,11930985,12240789,12554864,12877539,13205153,13531906,13859341
"Gambia, The",GMB,"Population, total",SP.POP.TOTL,399649.0,410801.0,422310.0,434173.0,446375.0,458908.0,471753.0,485132.0,499151.0,513686.0,528731.0,544317.0,560553.0,577488.0,594904.0,612909.0,631894.0,651934.0,672974.0,695155.0,718586.0,742846.0,768272.0,795563.0,824798.0,855958.0,888980.0,923914.0,960837.0,999732.0,1040616,1083536,1127152,1168309,1205882,1242155,1279070,1317002,1356189,1396499,1437539,1479449,1522223,1566257,1612225,1660368,1711294,1764883,1820542,1878119,1937275,1998212,2061014,2124869,2189019,2253133,2317206,2381182,2444916,2508883,2573995,2639916,2705992
